1.46.16.0/20,1609350.0,1605651.0,,0,0,10100,13.7366,100.4995,50.0,,en,AS,Asia,TH,Thailand,10,Bangkok,,,Bangkok,,Asia/Bangkok,0.0
1.46.32.0/20,1609350.0,1605651.0,,0,0,10400,13.7618,100.5324,20.0,,en,AS,Asia,TH,Thailand,10,Bangkok,,,Bangkok,,Asia/Bangkok,0.0
1.46.48.0/21,1609350.0,1605651.0,,0,0,10400,13.7618,100.5324,20.0,,en,AS,Asia,TH,Thailand,10,Bangkok,,,Bangkok,,Asia/Bangkok,0.0
1.46.56.0/22,1609350.0,1605651.0,,0,0,10400,13.7618,100.5324,20.0,,en,AS,Asia,TH,Thailand,10,Bangkok,,,Bangkok,,Asia/Bangkok,0.0
1.46.60.0/32,1609350.0,1605651.0,,0,0,10400,13.7618,100.5324,20.0,,en,AS,Asia,TH,Thailand,10,Bangkok,,,Bangkok,,Asia/Bangkok,0.0
1.46.60.1/32,1814991.0,1605651.0,,0,0,,34.7732,113.722,1000.0,,en,AS,Asia,CN,China,,,,,,,Asia/Shanghai,0.0
1.46.60.2/31,1609350.0,1605651.0,,0,0,10400,13.7618,100.5324,20.0,,en,AS,Asia,TH,Thailand,10,Bangkok,,,Bangkok,,Asia/Bangkok,0.0
1.46.60.4/30,1609350.0,1605651.0,,0,0,10400,13.7618,100.5324,20.0,,en,AS,Asia,TH,Thailand,10,Bangkok,,,Bangkok,,Asia/Bangkok,0.0
1.46.60.8/29,1609350.0,1605651.0,,0,0,10400,13.7618,100.5324,20.0,,en,AS,Asia,TH,Thailand,10,Bangkok,,,Bangkok,,Asia/Bangkok,0.0
1.46.60.16/28,1609350.0,1605651.0,,0,0,10400,13.7618,100.5324,20.0,,en,AS,Asia,TH,Thailand,10,Bangkok,,,Bangkok,,Asia/Bangkok,0.0
1.46.60.32/27,1609350.0,1605651.0,,0,0,10400,13.7618,100.5324,20.0,,en,AS,Asia,TH,Thailand,10,Bangkok,,,Bangkok,,Asia/Bangkok,0.0
1.46.60.64/26,1609350.0,1605651.0,,0,0,10400,13.7618,100.5324,20.0,,en,AS,Asia,TH,Thailand,10,Bangkok,,,Bangkok,,Asia/Bangkok,0.0
1.46.60.128/25,1609350.0,1605651.0,,0,0,10400,13.7618,100.5324,20.0,,en,AS,Asia,TH,Thailand,10,Bangkok,,,Bangkok,,Asia/Bangkok,0.0
1.46.61.0/24,1609350.0,1605651.0,,0,0,10400,13.7618,100.5324,20.0,,en,AS,Asia,TH,Thailand,10,Bangkok,,,Bangkok,,Asia/Bangkok,0.0
1.46.62.0/23,1609350.0,1605651.0,,0,0,10400,13.7618,100.5324,20.0,,en,AS,Asia,TH,Thailand,10,Bangkok,,,Bangkok,,Asia/Bangkok,0.0
1.46.64.0/20,1609350.0,1605651.0,,0,0,10110,13.7063,100.4597,100.0,,en,AS,Asia,TH,Thailand,10,Bangkok,,,Bangkok,,Asia/Bangkok,0.0
1.46.80.0/20,1609350.0,1605651.0,,0,0,10100,13.7366,100.4995,100.0,,en,AS,Asia,TH,Thailand,10,Bangkok,,,Bangkok,,Asia/Bangkok,0.0
1.46.96.0/19,1609350.0,1605651.0,,0,0,10110,13.7063,100.4597,50.0,,en,AS,Asia,TH,Thailand,10,Bangkok,,,Bangkok,,Asia/Bangkok,0.0
1.46.128.0/20,1609350.0,1605651.0,,0,0,10110,13.7063,100.4597,20.0,,en,AS,Asia,TH,Thailand,10,Bangkok,,,Bangkok,,Asia/Bangkok,0.0
1.46.144.0/20,1609350.0,1605651.0,,0,0,10110,13.7063,100.4597,100.0,,en,AS,Asia,TH,Thailand,10,Bangkok,,,Bangkok,,Asia/Bangkok,0.0
1.46.160.0/19,1609350.0,1605651.0,,0,0,10110,13.7063,100.4597,20.0,,en,AS,Asia,TH,Thailand,10,Bangkok,,,Bangkok,,Asia/Bangkok,0.0
1.46.192.0/20,1609350.0,1605651.0,,0,0,10100,13.7366,100.4995,50.0,,en,AS,Asia,TH,Thailand,10,Bangkok,,,Bangkok,,Asia/Bangkok,0.0
1.46.208.0/20,1609350.0,1605651.0,,0,0,10100,13.7366,100.4995,100.0,,en,AS,Asia,TH,Thailand,10,Bangkok,,,Bangkok,,Asia/Bangkok,0.0
1.46.224.0/19,1609350.0,1605651.0,,0,0,10110,13.7063,100.4597,20.0,,en,AS,Asia,TH,Thailand,10,Bangkok,,,Bangkok,,Asia/Bangkok,0.0
1.47.0.0/19,1609350.0,1605651.0,,0,0,10100,13.7366,100.4995,50.0,,en,AS,Asia,TH,Thailand,10,Bangkok,,,Bangkok,,Asia/Bangkok,0.0
1.47.32.0/19,1609350.0,1605651.0,,0,0,10110,13.7063,100.4597,50.0,,en,AS,Asia,TH,Thailand,10,Bangkok,,,Bangkok,,Asia/Bangkok,0.0
1.47.64.0/20,1609350.0,1605651.0,,0,0,10100,13.7366,100.4995,50.0,,en,AS,Asia,TH,Thailand,10,Bangkok,,,Bangkok,,Asia/Bangkok,0.0
1.47.80.0/20,1609350.0,1605651.0,,0,0,10100,13.7366,100.4995,100.0,,en,AS,Asia,TH,Thailand,10,Bangkok,,,Bangkok,,Asia/Bangkok,0.0
1.47.96.0/19,1609350.0,1605651.0,,0,0,10110,13.7063,100.4597,50.0,,en,AS,Asia,TH,Thailand,10,Bangkok,,,Bangkok,,Asia/Bangkok,0.0
1.47.128.0/20,1609350.0,1605651.0,,0,0,10110,13.7063,100.4597,50.0,,en,AS,Asia,TH,Thailand,10,Bangkok,,,Bangkok,,Asia/Bangkok,0.0
1.47.144.0/20,1609350.0,1605651.0,,0,0,10110,13.7063,100.4597,20.0,,en,AS,Asia,TH,Thailand,10,Bangkok,,,Bangkok,,Asia/Bangkok,0.0
1.47.160.0/19,1609350.0,1605651.0,,0,0,10110,13.7063,100.4597,20.0,,en,AS,Asia,TH,Thailand,10,Bangkok,,,Bangkok,,Asia/Bangkok,0.0
1.47.192.0/20,1609350.0,1605651.0,,0,0,10100,13.7366,100.4995,50.0,,en,AS,Asia,TH,Thailand,10,Bangkok,,,Bangkok,,Asia/Bangkok,0.0
1.47.208.0/20,1609350.0,1605651.0,,0,0,10100,13.7366,100.4995,20.0,,en,AS,Asia,TH,Thailand,10,Bangkok,,,Bangkok,,Asia/Bangkok,0.0
1.47.224.0/19,1609350.0,1605651.0,,0,0,10110,13.7063,100.4597,20.0,,en,AS,Asia,TH,Thailand,10,Bangkok,,,Bangkok,,Asia/Bangkok,0.0
1.48.0.0/16,1814991.0,1814991.0,,0,0,,34.7732,113.722,1000.0,,en,AS,Asia,CN,China,,,,,,,Asia/Shanghai,0.0
1.49.0.0/17,1814991.0,1814991.0,,0,0,,34.7732,113.722,1000.0,,en,AS,Asia,CN,China,,,,,,,Asia/Shanghai,0.0
1.49.128.0/20,1814991.0,1814991.0,,0,0,,34.7732,113.722,1000.0,,en,AS,Asia,CN,China,,,,,,,Asia/Shanghai,0.0
1.49.144.0/22,1809445.0,1814991.0,,0,0,,26.58,106.7223,1000.0,,en,AS,Asia,CN,China,GZ,Guizhou,,,,,Asia/Shanghai,0.0
1.49.148.0/22,1814991.0,1814991.0,,0,0,,34.7732,113.722,1000.0,,en,AS,Asia,CN,China,,,,,,,Asia/Shanghai,0.0
1.49.152.0/21,1814991.0,1814991.0,,0,0,,34.7732,113.722,1000.0,,en,AS,Asia,CN,China,,,,,,,Asia/Shanghai,0.0
1.49.160.0/19,1814991.0,1814991.0,,0,0,,34.7732,113.722,1000.0,,en,AS,Asia,CN,China,,,,,,,Asia/Shanghai,0.0
1.49.192.0/18,1809858.0,1814991.0,,0,0,,23.1181,113.2539,500.0,,en,AS,Asia,CN,China,GD,Guangdong,,,Guangzhou,,Asia/Shanghai,0.0
1.50.0.0/15,1814991.0,1814991.0,,0,0,,34.7732,113.722,1000.0,,en,AS,Asia,CN,China,,,,,,,Asia/Shanghai,0.0
1.52.0.0/32,1586182.0,1562822.0,,0,0,,22.8325,106.5165,50.0,,en,AS,Asia,VN,Vietnam,04,Cao Bằng Province,,,,,Asia/Bangkok,0.0
1.52.0.1/32,1566083.0,1562822.0,,0,0,,10.822,106.6257,20.0,,en,AS,Asia,VN,Vietnam,SG,Ho Chi Minh,,,Ho Chi Minh City,,Asia/Ho_Chi_Minh,0.0
1.52.0.2/31,1566083.0,1562822.0,,0,0,,10.822,106.6257,20.0,,en,AS,Asia,VN,Vietnam,SG,Ho Chi Minh,,,Ho Chi Minh City,,Asia/Ho_Chi_Minh,0.0
1.52.0.4/30,1566083.0,1562822.0,,0,0,,10.822,106.6257,20.0,,en,AS,Asia,VN,Vietnam,SG,Ho Chi Minh,,,Ho Chi Minh City,,Asia/Ho_Chi_Minh,0.0
1.52.0.8/29,1566083.0,1562822.0,,0,0,,10.822,106.6257,20.0,,en,AS,Asia,VN,Vietnam,SG,Ho Chi Minh,,,Ho Chi Minh City,,Asia/Ho_Chi_Minh,0.0
1.52.0.16/28,1566083.0,1562822.0,,0,0,,10.822,106.6257,20.0,,en,AS,Asia,VN,Vietnam,SG,Ho Chi Minh,,,Ho Chi Minh City,,Asia/Ho_Chi_Minh,0.0
1.52.0.32/27,1566083.0,1562822.0,,0,0,,10.822,106.6257,20.0,,en,AS,Asia,VN,Vietnam,SG,Ho Chi Minh,,,Ho Chi Minh City,,Asia/Ho_Chi_Minh,0.0
1.52.0.64/26,1566083.0,1562822.0,,0,0,,10.822,106.6257,20.0,,en,AS,Asia,VN,Vietnam,SG,Ho Chi Minh,,,Ho Chi Minh City,,Asia/Ho_Chi_Minh,0.0
1.52.0.128/25,1566083.0,1562822.0,,0,0,,10.822,106.6257,20.0,,en,AS,Asia,VN,Vietnam,SG,Ho Chi Minh,,,Ho Chi Minh City,,Asia/Ho_Chi_Minh,0.0
1.52.1.0/24,1566083.0,1562822.0,,0,0,,10.822,106.6257,20.0,,en,AS,Asia,VN,Vietnam,SG,Ho Chi Minh,,,Ho Chi Minh City,,Asia/Ho_Chi_Minh,0.0
1.52.2.0/23,1566083.0,1562822.0,,0,0,,10.822,106.6257,20.0,,en,AS,Asia,VN,Vietnam,SG,Ho Chi Minh,,,Ho Chi Minh City,,Asia/Ho_Chi_Minh,0.0
1.52.4.0/22,1566083.0,1562822.0,,0,0,,10.822,106.6257,20.0,,en,AS,Asia,VN,Vietnam,SG,Ho Chi Minh,,,Ho Chi Minh City,,Asia/Ho_Chi_Minh,0.0
1.52.8.0/21,1583992.0,1562822.0,,0,0,,16.0685,108.2215,1000.0,,en,AS,Asia,VN,Vietnam,DN,Da Nang,,,Da Nang,,Asia/Ho_Chi_Minh,0.0
1.52.16.0/20,1566083.0,1562822.0,,0,0,,10.822,106.6257,100.0,,en,AS,Asia,VN,Vietnam,SG,Ho Chi Minh,,,Ho Chi Minh City,,Asia/Ho_Chi_Minh,0.0
1.52.32.0/21,1562822.0,1562822.0,,0,0,,16.1667,107.8333,1000.0,,en,AS,Asia,VN,Vietnam,,,,,,,Asia/Bangkok,0.0
1.52.40.0/21,1581130.0,1562822.0,,0,0,,21.0292,105.8526,5.0,,en,AS,Asia,VN,Vietnam,HN,Hanoi,,,Hanoi,,Asia/Bangkok,0.0
1.52.48.0/21,1581130.0,1562822.0,,0,0,,21.0292,105.8526,500.0,,en,AS,Asia,VN,Vietnam,HN,Hanoi,,,Hanoi,,Asia/Bangkok,0.0
1.52.56.0/23,1581298.0,1562822.0,,0,0,,20.8559,106.6697,5.0,,en,AS,Asia,VN,Vietnam,HP,Haiphong,,,Haiphong,,Asia/Bangkok,0.0
1.52.58.0/25,1566319.0,1562822.0,,0,0,,21.5941,105.8432,50.0,,en,AS,Asia,VN,Vietnam,69,Thái Nguyên Province,,,Thai Nguyen,,Asia/Bangkok,0.0
1.52.58.128/25,1581130.0,1562822.0,,0,0,,21.0292,105.8526,50.0,,en,AS,Asia,VN,Vietnam,HN,Hanoi,,,Hanoi,,Asia/Bangkok,0.0
1.52.59.0/24,1566319.0,1562822.0,,0,0,,21.5941,105.8432,50.0,,en,AS,Asia,VN,Vietnam,69,Thái Nguyên Province,,,Thai Nguyen,,Asia/Bangkok,0.0
1.52.60.0/22,1581130.0,1562822.0,,0,0,,21.0292,105.8526,50.0,,en,AS,Asia,VN,Vietnam,HN,Hanoi,,,Hanoi,,Asia/Bangkok,0.0
1.52.64.0/20,1581130.0,1562822.0,,0,0,,21.0292,105.8526,20.0,,en,AS,Asia,VN,Vietnam,HN,Hanoi,,,Hanoi,,Asia/Bangkok,0.0
1.52.80.0/23,1566083.0,1562822.0,,0,0,,10.822,106.6257,200.0,,en,AS,Asia,VN,Vietnam,SG,Ho Chi Minh,,,Ho Chi Minh City,,Asia/Ho_Chi_Minh,0.0
1.52.82.0/23,1566073.0,1562822.0,,0,0,,15.8628,108.2669,100.0,,en,AS,Asia,VN,Vietnam,27,Quảng Nam Province,,,Thanh Phuoc An,,Asia/Ho_Chi_Minh,0.0
1.52.84.0/22,1566083.0,1562822.0,,0,0,,10.822,106.6257,200.0,,en,AS,Asia,VN,Vietnam,SG,Ho Chi Minh,,,Ho Chi Minh City,,Asia/Ho_Chi_Minh,0.0
1.52.88.0/21,1566083.0,1562822.0,,0,0,,10.822,106.6257,50.0,,en,AS,Asia,VN,Vietnam,SG,Ho Chi Minh,,,Ho Chi Minh City,,Asia/Ho_Chi_Minh,0.0
1.52.96.0/23,1581130.0,1562822.0,,0,0,,21.0292,105.8526,200.0,,en,AS,Asia,VN,Vietnam,HN,Hanoi,,,Hanoi,,Asia/Bangkok,0.0
1.52.98.0/23,1566346.0,1562822.0,,0,0,,20.4588,106.3435,100.0,,en,AS,Asia,VN,Vietnam,20,Thái Bình Province,,,Thai Binh,,Asia/Bangkok,0.0
1.52.100.0/22,1587905.0,1562822.0,,0,0,,10.8965,106.8059,200.0,,en,AS,Asia,VN,Vietnam,57,Bình Dương Province,,,Binh An,,Asia/Ho_Chi_Minh,0.0
1.52.104.0/23,1572151.0,1562822.0,,0,0,,12.2539,109.1832,200.0,,en,AS,Asia,VN,Vietnam,34,Khánh Hòa Province,,,Nha Trang,,Asia/Ho_Chi_Minh,0.0
1.52.106.0/24,1583992.0,1562822.0,,0,0,,16.0685,108.2215,50.0,,en,AS,Asia,VN,Vietnam,DN,Da Nang,,,Da Nang,,Asia/Ho_Chi_Minh,0.0
1.52.107.0/24,1566083.0,1562822.0,,0,0,,10.822,106.6257,5.0,,en,AS,Asia,VN,Vietnam,SG,Ho Chi Minh,,,Ho Chi Minh City,,Asia/Ho_Chi_Minh,0.0
1.52.108.0/25,1566083.0,1562822.0,,0,0,,10.822,106.6257,5.0,,en,AS,Asia,VN,Vietnam,SG,Ho Chi Minh,,,Ho Chi Minh City,,Asia/Ho_Chi_Minh,0.0
1.52.108.128/25,1566083.0,1562822.0,,0,0,,10.822,106.6257,100.0,,en,AS,Asia,VN,Vietnam,SG,Ho Chi Minh,,,Ho Chi Minh City,,Asia/Ho_Chi_Minh,0.0
1.52.109.0/24,1581298.0,1562822.0,,0,0,,20.8559,106.6697,100.0,,en,AS,Asia,VN,Vietnam,HP,Haiphong,,,Haiphong,,Asia/Bangkok,0.0
1.52.110.0/24,1581130.0,1562822.0,,0,0,,21.0292,105.8526,100.0,,en,AS,Asia,VN,Vietnam,HN,Hanoi,,,Hanoi,,Asia/Bangkok,0.0
1.52.111.0/26,1566083.0,1562822.0,,0,0,,10.822,106.6257,20.0,,en,AS,Asia,VN,Vietnam,SG,Ho Chi Minh,,,Ho Chi Minh City,,Asia/Ho_Chi_Minh,0.0
1.52.111.64/30,1566083.0,1562822.0,,0,0,,10.822,106.6257,20.0,,en,AS,Asia,VN,Vietnam,SG,Ho Chi Minh,,,Ho Chi Minh City,,Asia/Ho_Chi_Minh,0.0
1.52.111.68/31,1566083.0,1562822.0,,0,0,,10.822,106.6257,20.0,,en,AS,Asia,VN,Vietnam,SG,Ho Chi Minh,,,Ho Chi Minh City,,Asia/Ho_Chi_Minh,0.0
1.52.111.70/32,1562822.0,1562822.0,,0,0,,,,,,en,AS,Asia,VN,Vietnam,,,,,,,Asia/Bangkok,0.0
1.52.111.71/32,1566083.0,1562822.0,,0,0,,10.822,106.6257,20.0,,en,AS,Asia,VN,Vietnam,SG,Ho Chi Minh,,,Ho Chi Minh City,,Asia/Ho_Chi_Minh,0.0
1.52.111.72/29,1566083.0,1562822.0,,0,0,,10.822,106.6257,20.0,,en,AS,Asia,VN,Vietnam,SG,Ho Chi Minh,,,Ho Chi Minh City,,Asia/Ho_Chi_Minh,0.0
1.52.111.80/28,1566083.0,1562822.0,,0,0,,10.822,106.6257,20.0,,en,AS,Asia,VN,Vietnam,SG,Ho Chi Minh,,,Ho Chi Minh City,,Asia/Ho_Chi_Minh,0.0
1.52.111.96/27,1566083.0,1562822.0,,0,0,,10.822,106.6257,20.0,,en,AS,Asia,VN,Vietnam,SG,Ho Chi Minh,,,Ho Chi Minh City,,Asia/Ho_Chi_Minh,0.0
1.52.111.128/25,1566083.0,1562822.0,,0,0,,10.822,106.6257,20.0,,en,AS,Asia,VN,Vietnam,SG,Ho Chi Minh,,,Ho Chi Minh City,,Asia/Ho_Chi_Minh,0.0
1.52.112.0/21,1581130.0,1562822.0,,0,0,,21.0292,105.8526,500.0,,en,AS,Asia,VN,Vietnam,HN,Hanoi,,,Hanoi,,Asia/Bangkok,0.0
1.52.120.0/23,1581130.0,1562822.0,,0,0,,21.0292,105.8526,5.0,,en,AS,Asia,VN,Vietnam,HN,Hanoi,,,Hanoi,,Asia/Bangkok,0.0
1.52.122.0/24,1581130.0,1562822.0,,0,0,,21.0292,105.8526,5.0,,en,AS,Asia,VN,Vietnam,HN,Hanoi,,,Hanoi,,Asia/Bangkok,0.0
1.52.123.0/24,1581130.0,1562822.0,,0,0,,21.0292,105.8526,500.0,,en,AS,Asia,VN,Vietnam,HN,Hanoi,,,Hanoi,,Asia/Bangkok,0.0
1.52.124.0/22,1581130.0,1562822.0,,0,0,,21.0292,105.8526,50.0,,en,AS,Asia,VN,Vietnam,HN,Hanoi,,,Hanoi,,Asia/Bangkok,0.0
1.52.128.0/23,1566083.0,1562822.0,,0,0,,10.822,106.6257,5.0,,en,AS,Asia,VN,Vietnam,SG,Ho Chi Minh,,,Ho Chi Minh City,,Asia/Ho_Chi_Minh,0.0
1.52.130.0/23,1581130.0,1562822.0,,0,0,,21.0292,105.8526,100.0,,en,AS,Asia,VN,Vietnam,HN,Hanoi,,,Hanoi,,Asia/Bangkok,0.0
1.52.132.0/22,1566083.0,1562822.0,,0,0,,10.822,106.6257,50.0,,en,AS,Asia,VN,Vietnam,SG,Ho Chi Minh,,,Ho Chi Minh City,,Asia/Ho_Chi_Minh,0.0
1.52.136.0/21,1566083.0,1562822.0,,0,0,,10.822,106.6257,50.0,,en,AS,Asia,VN,Vietnam,SG,Ho Chi Minh,,,Ho Chi Minh City,,Asia/Ho_Chi_Minh,0.0
1.52.144.0/21,1566083.0,1562822.0,,0,0,,10.822,106.6257,5.0,,en,AS,Asia,VN,Vietnam,SG,Ho Chi Minh,,,Ho Chi Minh City,,Asia/Ho_Chi_Minh,0.0
1.52.152.0/22,1581326.0,1562822.0,,0,0,,20.9413,106.3373,50.0,,en,AS,Asia,VN,Vietnam,61,Hải Dương Province,,,Hai Duong,,Asia/Bangkok,0.0
1.52.156.0/22,1581298.0,1562822.0,,0,0,,20.8559,106.6697,5.0,,en,AS,Asia,VN,Vietnam,HP,Haiphong,,,Haiphong,,Asia/Bangkok,0.0
1.52.160.0/20,1566083.0,1562822.0,,0,0,,10.822,106.6257,500.0,,en,AS,Asia,VN,Vietnam,SG,Ho Chi Minh,,,Ho Chi Minh City,,Asia/Ho_Chi_Minh,0.0
1.52.176.0/20,1566083.0,1562822.0,,0,0,,10.822,106.6257,20.0,,en,AS,Asia,VN,Vietnam,SG,Ho Chi Minh,,,Ho Chi Minh City,,Asia/Ho_Chi_Minh,0.0
1.52.192.0/20,1581130.0,1562822.0,,0,0,,21.0292,105.8526,1000.0,,en,AS,Asia,VN,Vietnam,HN,Hanoi,,,Hanoi,,Asia/Bangkok,0.0
1.52.208.0/20,1581130.0,1562822.0,,0,0,,21.0292,105.8526,20.0,,en,AS,Asia,VN,Vietnam,HN,Hanoi,,,Hanoi,,Asia/Bangkok,0.0
1.52.224.0/22,1566083.0,1562822.0,,0,0,,10.822,106.6257,10.0,,en,AS,Asia,VN,Vietnam,SG,Ho Chi Minh,,,Ho Chi Minh City,,Asia/Ho_Chi_Minh,0.0
1.52.228.0/23,1566083.0,1562822.0,,0,0,,10.822,106.6257,5.0,,en,AS,Asia,VN,Vietnam,SG,Ho Chi Minh,,,Ho Chi Minh City,,Asia/Ho_Chi_Minh,0.0
1.52.230.0/23,1583992.0,1562822.0,,0,0,,16.0685,108.2215,5.0,,en,AS,Asia,VN,Vietnam,DN,Da Nang,,,Da Nang,,Asia/Ho_Chi_Minh,0.0
1.52.232.0/23,1581130.0,1562822.0,,0,0,,21.0292,105.8526,20.0,,en,AS,Asia,VN,Vietnam,HN,Hanoi,,,Hanoi,,Asia/Bangkok,0.0
1.52.234.0/23,1566083.0,1562822.0,,0,0,,10.822,106.6257,100.0,,en,AS,Asia,VN,Vietnam,SG,Ho Chi Minh,,,Ho Chi Minh City,,Asia/Ho_Chi_Minh,0.0
1.52.236.0/22,1581130.0,1562822.0,,0,0,,21.0292,105.8526,10.0,,en,AS,Asia,VN,Vietnam,HN,Hanoi,,,Hanoi,,Asia/Bangkok,0.0
1.52.240.0/21,1566083.0,1562822.0,,0,0,,10.822,106.6257,10.0,,en,AS,Asia,VN,Vietnam,SG,Ho Chi Minh,,,Ho Chi Minh City,,Asia/Ho_Chi_Minh,0.0
1.52.248.0/21,1581130.0,1562822.0,,0,0,,21.0292,105.8526,50.0,,en,AS,Asia,VN,Vietnam,HN,Hanoi,,,Hanoi,,Asia/Bangkok,0.0
1.53.0.0/21,1581130.0,1562822.0,,0,0,,21.0292,105.8526,5.0,,en,AS,Asia,VN,Vietnam,HN,Hanoi,,,Hanoi,,Asia/Bangkok,0.0
1.53.8.0/21,1581130.0,1562822.0,,0,0,,21.0292,105.8526,200.0,,en,AS,Asia,VN,Vietnam,HN,Hanoi,,,Hanoi,,Asia/Bangkok,0.0
1.53.16.0/22,1566083.0,1562822.0,,0,0,,10.822,106.6257,5.0,,en,AS,Asia,VN,Vietnam,SG,Ho Chi Minh,,,Ho Chi Minh City,,Asia/Ho_Chi_Minh,0.0
1.53.20.0/22,1581130.0,1562822.0,,0,0,,21.0292,105.8526,10.0,,en,AS,Asia,VN,Vietnam,HN,Hanoi,,,Hanoi,,Asia/Bangkok,0.0
1.53.24.0/21,1566083.0,1562822.0,,0,0,,10.822,106.6257,5.0,,en,AS,Asia,VN,Vietnam,SG,Ho Chi Minh,,,Ho Chi Minh City,,Asia/Ho_Chi_Minh,0.0
1.53.32.0/21,1581130.0,1562822.0,,0,0,,21.0292,105.8526,20.0,,en,AS,Asia,VN,Vietnam,HN,Hanoi,,,Hanoi,,Asia/Bangkok,0.0
1.53.40.0/22,1566083.0,1562822.0,,0,0,,10.822,106.6257,5.0,,en,AS,Asia,VN,Vietnam,SG,Ho Chi Minh,,,Ho Chi Minh City,,Asia/Ho_Chi_Minh,0.0
1.53.44.0/22,1581130.0,1562822.0,,0,0,,21.0292,105.8526,50.0,,en,AS,Asia,VN,Vietnam,HN,Hanoi,,,Hanoi,,Asia/Bangkok,0.0
1.53.48.0/22,1566083.0,1562822.0,,0,0,,10.822,106.6257,10.0,,en,AS,Asia,VN,Vietnam,SG,Ho Chi Minh,,,Ho Chi Minh City,,Asia/Ho_Chi_Minh,0.0
1.53.52.0/24,1566083.0,1562822.0,,0,0,,10.822,106.6257,5.0,,en,AS,Asia,VN,Vietnam,SG,Ho Chi Minh,,,Ho Chi Minh City,,Asia/Ho_Chi_Minh,0.0
1.53.53.0/24,1581130.0,1562822.0,,0,0,,21.0292,105.8526,20.0,,en,AS,Asia,VN,Vietnam,HN,Hanoi,,,Hanoi,,Asia/Bangkok,0.0
1.53.54.0/23,1566083.0,1562822.0,,0,0,,10.822,106.6257,5.0,,en,AS,Asia,VN,Vietnam,SG,Ho Chi Minh,,,Ho Chi Minh City,,Asia/Ho_Chi_Minh,0.0
1.53.56.0/21,1566083.0,1562822.0,,0,0,,10.822,106.6257,5.0,,en,AS,Asia,VN,Vietnam,SG,Ho Chi Minh,,,Ho Chi Minh City,,Asia/Ho_Chi_Minh,0.0
1.53.64.0/20,1566083.0,1562822.0,,0,0,,10.822,106.6257,500.0,,en,AS,Asia,VN,Vietnam,SG,Ho Chi Minh,,,Ho Chi Minh City,,Asia/Ho_Chi_Minh,0.0
1.53.80.0/21,1566083.0,1562822.0,,0,0,,10.822,106.6257,5.0,,en,AS,Asia,VN,Vietnam,SG,Ho Chi Minh,,,Ho Chi Minh City,,Asia/Ho_Chi_Minh,0.0
1.53.88.0/21,1581130.0,1562822.0,,0,0,,21.0292,105.8526,5.0,,en,AS,Asia,VN,Vietnam,HN,Hanoi,,,Hanoi,,Asia/Bangkok,0.0
1.53.96.0/20,1566083.0,1562822.0,,0,0,,10.822,106.6257,20.0,,en,AS,Asia,VN,Vietnam,SG,Ho Chi Minh,,,Ho Chi Minh City,,Asia/Ho_Chi_Minh,0.0
1.53.112.0/20,1566083.0,1562822.0,,0,0,,10.822,106.6257,500.0,,en,AS,Asia,VN,Vietnam,SG,Ho Chi Minh,,,Ho Chi Minh City,,Asia/Ho_Chi_Minh,0.0
1.53.128.0/20,1581130.0,1562822.0,,0,0,,21.0292,105.8526,100.0,,en,AS,Asia,VN,Vietnam,HN,Hanoi,,,Hanoi,,Asia/Bangkok,0.0
1.53.144.0/20,1583992.0,1562822.0,,0,0,,16.0685,108.2215,500.0,,en,AS,Asia,VN,Vietnam,DN,Da Nang,,,Da Nang,,Asia/Ho_Chi_Minh,0.0
1.53.160.0/23,9645087.0,1562822.0,,0,0,,10.7976,106.6993,10.0,,en,AS,Asia,VN,Vietnam,SG,Ho Chi Minh,,,Quan Binh Thanh,,Asia/Ho_Chi_Minh,0.0
1.53.162.0/24,1583992.0,1562822.0,,0,0,,16.0685,108.2215,10.0,,en,AS,Asia,VN,Vietnam,DN,Da Nang,,,Da Nang,,Asia/Ho_Chi_Minh,0.0
1.53.163.0/24,1587923.0,1562822.0,,0,0,,10.9413,106.8221,20.0,,en,AS,Asia,VN,Vietnam,39,Đồng Nai Province,,,Bien Hoa,,Asia/Ho_Chi_Minh,0.0
1.53.164.0/22,1591449.0,1562822.0,,0,0,,21.1858,106.0746,20.0,,en,AS,Asia,VN,Vietnam,56,Bắc Ninh Province,,,Bac Ninh,,Asia/Bangkok,0.0
1.53.168.0/21,1581130.0,1562822.0,,0,0,,21.0292,105.8526,200.0,,en,AS,Asia,VN,Vietnam,HN,Hanoi,,,Hanoi,,Asia/Bangkok,0.0
1.53.176.0/20,1905475.0,1562822.0,,0,0,,11.1701,106.6687,500.0,,en,AS,Asia,VN,Vietnam,57,Bình Dương Province,,,Bình Dương Province,,Asia/Ho_Chi_Minh,0.0
1.53.192.0/20,1583992.0,1562822.0,,0,0,,16.0685,108.2215,500.0,,en,AS,Asia,VN,Vietnam,DN,Da Nang,,,Da Nang,,Asia/Ho_Chi_Minh,0.0
1.53.208.0/21,1567148.0,1562822.0,,0,0,,15.5702,108.4812,50.0,,en,AS,Asia,VN,Vietnam,27,Quảng Nam Province,,,Tam Ky,,Asia/Ho_Chi_Minh,0.0
1.53.216.0/22,1581130.0,1562822.0,,0,0,,21.0292,105.8526,5.0,,en,AS,Asia,VN,Vietnam,HN,Hanoi,,,Hanoi,,Asia/Bangkok,0.0
